timestamp,outdoor_temp_c,humidity_pct,occupancy,hvac_kwh,lighting_kwh,plug_load_kwh,critical_load_kwh,total_energy_kwh,injected_anomaly
2026-01-01 12:00:00,-14.502232364990908,83.04803915950637,117,26.116803649313105,8.641654043979832,8.014018404410537,4.2628546294574265,47.07651281348269,0
2026-01-01 13:00:00,-12.348523020233117,78.39065546106374,113,22.904919610223416,8.58339472595433,7.902420241544259,4.115213018306075,43.24342508295067,0
2026-01-01 14:00:00,-13.350807582262034,76.4771021374046,109,23.965802583011786,7.770357062427692,7.565174181448366,3.965013531827721,43.38277919244563,0
2026-01-01 15:00:00,-15.725630258980278,69.66431400878491,107,27.457092437280707,7.4907125221167155,8.291199036881277,3.94645161560979,47.349506522455634,0
2026-01-01 16:00:00,-13.987608217904725,74.40024523234568,83,24.953055307189988,7.491342426905283,6.939037224542775,3.9589389851116676,43.29698413610919,0
2026-01-01 17:00:00,-16.80080015134689,72.775071649641,60,25.201411409797462,7.13364341841346,4.426544649775941,3.6530168548163693,40.3426405506996,0
2026-01-01 18:00:00,-14.402207951868148,73.97589339293286,48,22.946285953934545,6.9742518317529205,4.457262064387192,3.849110910321939,38.845705106737604,0
2026-01-01 19:00:00,-16.824580854908316,74.11920208666788,22,23.300853761777148,5.4115399610068415,3.0381211825600656,3.6057032743897497,35.03295538765793,0
2026-01-01 20:00:00,-17.959839482117452,64.23821657215363,0,24.21683150369894,2.205214664338807,1.4484171231897087,3.67794587729201,31.67182776150519,0
2026-01-01 21:00:00,-19.709020347436034,84.51247016648456,4,24.936325953839024,1.5683661338152715,2.2172124964332296,3.688858376722998,32.67227082240631,0
2026-01-01 22:00:00,-17.317253188344658,75.50129695196233,3,25.026324595893723,1.0847477036911168,2.622382877022601,3.5229582572460756,32.171097123547796,0
2026-01-01 23:00:00,-20.38314731776039,75.37855809130687,6,25.524414468292743,0.9565328294437017,2.5313140427789698,3.316093272121675,32.286225424661886,0
2026-01-02 00:00:00,-21.344853493681548,75.64667672328255,6,26.276991420130923,1.5535569929278619,2.7361807750239016,3.5869762142335713,34.05333874463396,0
2026-01-02 01:00:00,-21.56497471060046,81.32448849115096,0,25.036882557703965,1.2733881152620896,1.4766894686089533,3.382579042591627,31.169594762382655,0
2026-01-02 02:00:00,-20.180681667318037,72.77297322072168,1,25.09123598690275,1.150251620812079,1.8714284977450009,3.6157952028840055,31.953584449015636,0
2026-01-02 03:00:00,-20.345092765351534,64.72776622316938,5,25.75674692795828,1.3504171217742842,1.7304585443302347,3.581514219968002,32.36958482555536,0
2026-01-02 04:00:00,-19.915050756291087,80.37906688646797,0,24.892500869678276,1.060548138521385,1.9077435317612548,3.511800768018018,32.15024134274469,0
2026-01-02 05:00:00,-19.328085311798244,80.61068197158961,2,24.531786653983595,1.276651793001056,2.0582529090982615,3.4136656579235813,31.167172615870786,0
2026-01-02 06:00:00,-15.694806361278946,73.57331382289341,7,23.24951539003405,1.4802269978337264,2.616927102430408,3.8060183768548344,31.49706665856943,0
2026-01-02 07:00:00,-19.1823794684714,70.4993673502135,18,26.607638716962196,6.344160905928709,3.3810713342311303,3.6039476557607713,40.072799828475986,0
2026-01-02 08:00:00,-18.456419922180345,77.37592818697098,53,26.315699051110858,6.955822664412672,5.025039723775593,4.165002629567277,42.48868234915224,0
2026-01-02 09:00:00,-18.063154262921298,67.76017148730944,76,27.691978499272864,7.755501046623914,5.592923561721603,3.9092394414184763,45.317332822626256,0
2026-01-02 10:00:00,-14.788442264380388,67.92794811815934,89,25.82957841535565,6.943012508203541,6.086522278554102,4.008738404252721,42.46783254495182,0
2026-01-02 11:00:00,-13.1914806509803,68.38942286921026,105,25.833541477302855,7.5107412025045495,7.809009013817398,4.025881829157055,45.28546813739851,0
2026-01-02 12:00:00,-14.748229047526483,79.1248062109942,99,25.171196908888046,7.691296240093358,7.920234498987545,4.047235759477526,44.650868422864434,0
2026-01-02 13:00:00,-15.63313290158329,72.54918397356596,118,26.671675086930787,7.768546345974767,8.278843655319292,4.235903099959222,46.845971204407775,0
2026-01-02 14:00:00,-15.487225349433837,71.92822054141662,108,26.240371846059894,7.705388611614621,7.052672897040142,4.1976339496118165,45.07531673131747,0
2026-01-02 15:00:00,-13.098859151445,84.55229945605123,108,25.45436009708928,8.294709624011515,8.678140180518607,3.7670088431765967,45.953262671515404,0
2026-01-02 16:00:00,-13.290986278467342,75.08301469198278,91,25.16770229928055,7.485860159114797,7.02523204757265,4.092324609942054,43.35797407015421,0
2026-01-02 17:00:00,-14.187371292486981,75.6744955322142,73,24.523720302531956,6.57377614030011,5.892013682222107,3.9665709127884496,41.05327709672396,0
2026-01-02 18:00:00,-16.96697378514951,73.50702586760949,53,26.037210057287403,6.7058303947330025,4.189412982047131,3.8173838298880787,40.73336979310243,0
2026-01-02 19:00:00,-16.285066375686483,71.63556977594419,18,23.264673316313058,6.244339610946856,2.7972973003029535,3.9288826385213578,36.16004503759251,0
2026-01-02 20:00:00,-17.38724140721949,62.92199241531171,16,24.9929020585066,1.4018913363597145,2.989097872987999,3.9269150227538403,33.500599962628094,0
2026-01-02 21:00:00,-18.119703326178232,82.40222068617503,3,25.067075482932065,1.3486131044712453,2.1913593242490963,3.7476894404833696,32.4677210576234,0
2026-01-02 22:00:00,-17.854178360246806,79.08049200472338,0,24.537420525682876,1.2660360011644158,1.4940507923314053,3.5184699018407106,30.749268107374753,0
2026-01-02 23:00:00,-19.680368583994685,76.68528047871553,0,25.16194960550189,1.0514108655159051,1.7743206226691253,3.42112753035616,32.17153954459993,0
2026-01-03 00:00:00,-19.397958605647432,76.72510874321804,0,25.46147465719948,0.6824360846140984,1.5227969840834554,3.7131600198250205,31.634364924690537,0
2026-01-03 01:00:00,-20.78687872350474,83.00702461619488,6,25.191186087441956,1.0536012619268533,2.8788727123033766,3.827930033782615,33.56279027248211,0
2026-01-03 02:00:00,-20.52951977185114,69.06887939040924,0,25.705811279161825,0.8820282051823707,2.2026932903862506,3.295701335768014,31.98249537944679,0
2026-01-03 03:00:00,-19.828573157710334,74.33214187895992,0,25.380980812932094,1.0002136690598105,1.5640493091301615,3.76294420955998,31.770612780939594,0
2026-01-03 04:00:00,-23.029276556624286,73.45414024011303,1,25.968367872320893,1.3599089873402606,1.3291886535152337,3.565770169397198,31.913668367030922,0
2026-01-03 05:00:00,-20.539337551584442,89.03355885860881,0,25.93248318227059,1.2414359623473135,1.9250167870040678,3.328649574837836,32.34496592776844,0
2026-01-03 06:00:00,-20.07065626192187,83.30692538756121,7,24.52692565136923,1.51440199980959,1.963232174627225,3.6984094232844953,31.55697943043228,0
2026-01-03 07:00:00,-19.51298174949662,64.41858046531028,6,24.82519477638049,1.0735708787390223,1.9417620013338275,3.7604079980210794,32.34981196613863,0
2026-01-03 08:00:00,-17.988764576709478,67.40900367269225,9,24.420292221912536,1.7899262688996567,1.7841536398978008,3.583297701379885,31.404550507663437,0
2026-01-03 09:00:00,-14.07375586266682,72.76124285685519,0,21.218189292640506,1.3354934794088522,1.344866073965216,3.441396805259529,27.281437197072,0
2026-01-03 10:00:00,-17.24293564630263,73.09756046229242,9,24.021945905751778,1.3012821386446851,2.368201568652236,3.892813639034141,31.22082567536724,0
2026-01-03 11:00:00,-13.400075812665683,65.10376361103793,0,21.46528956369507,1.3111713045322893,1.6799046984710897,3.499704452052915,28.089500860691082,0
2026-01-03 12:00:00,-17.35081244812545,87.68168276199702,0,23.047325908425687,0.863483854879139,2.9234314737093126,3.773920847612755,30.38310573210435,0
2026-01-03 13:00:00,-14.709586908588195,75.90742966533662,0,22.625939974040616,0.6,2.067414044700516,3.3730424512218966,28.896032902219613,0
2026-01-03 14:00:00,-13.744342538945606,76.15715484138775,2,21.070393469943465,0.9236562708255778,1.3917371683645943,3.6704007571480632,26.609106514394743,0
2026-01-03 15:00:00,-13.143704394301604,68.70568860033292,9,23.408728048482686,1.523609935034759,1.603963690642299,3.694126073648774,30.200021925283846,0
2026-01-03 16:00:00,-13.280848650730725,77.29428137111606,0,21.255309158759335,1.1280756138911374,1.979177124896145,3.731012400976336,27.632124323417827,0
2026-01-03 17:00:00,-13.697458715631326,70.99049747083143,0,20.64749073907414,1.0521079345627444,1.6214098073728425,3.8239475089851114,27.022327750806905,0
2026-01-03 18:00:00,-16.36385537244646,73.57283248708984,1,22.378562703047926,0.8212559752277954,2.454163727277095,3.48195554325469,29.06413473613656,0
2026-01-03 19:00:00,-17.401154139295056,79.71687736342284,5,24.825733772549775,0.6,2.201838727306973,3.6981162157827665,31.175930849558636,0
2026-01-03 20:00:00,-16.062463751486955,65.27286242325341,0,22.62890765608767,1.5986959672851766,0.90786586063755,3.395014892278725,28.405430309841464,0
2026-01-03 21:00:00,-18.752106759781686,86.64624722894216,0,23.425210874409398,1.0272368403659375,1.3412590657121108,3.3933127574291064,29.429811605255892,0
2026-01-03 22:00:00,-21.439689499298584,80.17410241281719,0,26.757990107295388,0.9496617063359832,1.4961230747967922,3.51324981276588,33.260638280829724,0
2026-01-03 23:00:00,-21.92248474758295,87.12752881336975,0,26.022582043375643,0.8649238065178448,1.9989166222657075,3.6613990908909293,32.63264836344001,0
2026-01-04 00:00:00,-22.045996801925952,73.08197906173154,9,27.264413754012534,1.7010828671693201,1.8212614065680641,3.8875301730217595,34.45927730301742,0
2026-01-04 01:00:00,-19.987406129598014,72.45156385302936,3,26.08614837569175,1.4624727843327847,2.0337679172813594,3.8908418384750862,33.48925027560916,0
2026-01-04 02:00:00,-20.709715251157714,71.56088510876941,0,25.871205676718308,0.7614661875261663,1.198732580454414,3.546766300638662,31.289603453818746,0
2026-01-04 03:00:00,-19.65875429257421,79.24585175541968,9,27.273803406241306,1.669590037765237,2.297783438540304,3.6818301687889248,35.14535526748524,0
2026-01-04 04:00:00,-21.209257414495323,79.30284287238098,0,24.56157530606071,1.0492253533775566,1.9665116930016961,3.741450819793574,31.390728478943476,0
2026-01-04 05:00:00,-19.657195261800176,74.95642553096305,11,24.771813191626656,1.0843102342044706,3.0626796428110823,3.758807403271344,32.28316173488557,0
2026-01-04 06:00:00,-18.138335332733202,70.51933634223822,10,24.305474489302092,1.1772356646208573,2.460508940622325,3.614581488464078,31.83228445494045,0
2026-01-04 07:00:00,-18.883594777860903,69.56311846501062,2,26.47142379404582,0.8618459623197863,1.542469284087148,3.619415755693283,32.736864931033764,0
2026-01-04 08:00:00,-16.67532109863008,75.21558742114863,0,24.750088213287214,0.6376930140379236,2.4718522891311716,3.583472861745677,31.816863554093953,0
2026-01-04 09:00:00,-17.67124644443216,73.45991415579252,16,25.48027563168578,1.6596458379280064,2.5975698837064907,3.6327439080736297,33.241125036186205,0
2026-01-04 10:00:00,-16.3190305416383,71.12563095207915,4,22.60973856155348,1.0947532993389864,2.3681050456456507,3.5647884359760877,29.712628786742982,0
2026-01-04 11:00:00,-15.62591968812192,84.0019766828811,0,22.161021627294367,1.3160233367758447,1.524196902973435,3.5820512264982463,28.287098924760294,0
2026-01-04 12:00:00,-16.453677486733508,74.84630404589373,8,22.80028491419307,1.3445246658953411,2.2808502169515865,3.571127887763771,29.983976482794645,0
2026-01-04 13:00:00,-13.243245393130449,80.5526916484094,6,20.90434081758305,1.3999893889736341,1.7694294294399247,3.453687350939799,27.62669332133617,0
2026-01-04 14:00:00,-14.749822980822307,70.86285413952055,10,23.739061014697718,0.6,2.495016979907144,3.7693870424571534,30.444451094221556,0
2026-01-04 15:00:00,-14.04985860862887,75.00605165926359,0,21.593904294288066,0.7966339127250441,2.161722642823628,3.677438660086761,28.31528450528155,0
2026-01-04 16:00:00,-13.603480769092094,72.86975447928106,4,21.58082031435826,1.371277664390647,1.797340326013951,3.8974890614752944,28.68892738977111,0
2026-01-04 17:00:00,-14.217862269073855,63.47766284469666,0,22.50586954560158,0.6538092570524113,1.5520464362759967,3.655427703040395,28.254693827795318,0
2026-01-04 18:00:00,-14.57068431722394,82.49804307550143,6,20.970174524762704,1.3385727793342812,2.2905681983087827,3.561455977694109,28.510139331617687,0
2026-01-04 19:00:00,-16.713397668284873,74.72412660901915,2,23.445887304620534,0.6492533969934989,1.5387428135090953,3.5140346929959434,29.08930751584383,0
2026-01-04 20:00:00,-18.171446132952738,81.10709391751232,4,23.44194137417425,1.1777553942231431,1.3369253406990318,3.6231049101024295,29.612939200368363,0
2026-01-04 21:00:00,-18.49322661887738,72.35774762938867,1,24.165539502502224,1.68149663787762,2.013938388280556,3.6869312745063394,31.181179990858706,0
2026-01-04 22:00:00,-22.070307540206326,78.56366436567616,0,25.9716418181523,1.3711100403660688,1.7515362705210296,3.5632934093714734,32.78737930642033,0
2026-01-04 23:00:00,-22.38680393974984,74.58898879527226,0,26.1139616882299,0.6,1.7420132738517398,3.379461379719403,31.716212914698662,0
2026-01-05 00:00:00,-22.657754796204834,87.40930699373399,7,27.206963227163893,1.5229299915106647,2.419481686561558,3.517148453116283,34.9058261007212,0
2026-01-05 01:00:00,-22.45413654089107,81.70905849037236,11,27.225369915630832,1.935783379355354,2.7023376585936854,3.646703752371783,35.182408147068436,0
2026-01-05 02:00:00,-20.19846035652697,80.35116642748056,0,25.17925053539845,2.078955603556609,1.7275491487857606,3.711042548972915,32.80447207446191,0
2026-01-05 03:00:00,-22.298131328080654,87.87270337869036,5,27.044463644679702,1.3562765081140413,1.5697987676195218,3.3971264357432465,32.82215130820351,0
2026-01-05 04:00:00,-21.05204179706931,85.72707912919611,5,25.330292609617356,0.712453026640126,1.7876359385729845,3.6597625175932507,31.644111117018884,0
2026-01-05 05:00:00,-17.644262169873414,80.82525184422278,2,24.48894075375812,1.2881372923085503,2.173233768709425,3.6411679295386534,31.54777908412182,0
2026-01-05 06:00:00,-19.733725292761235,69.26992988734615,0,24.920601452075427,1.6586117594195127,1.8613811985502418,3.5322635257059023,32.07269631303795,0
2026-01-05 07:00:00,-17.030166733421588,71.5985503329661,10,23.480565855674204,6.014519137087394,2.102608285409134,3.5519616671123337,34.99961431537534,0
2026-01-05 08:00:00,-18.965226597973604,71.20059113241209,40,25.404024377462303,6.985088123008896,3.6470260813741944,3.6495514387933072,39.44836524595811,0
2026-01-05 09:00:00,-16.82145373247296,79.98129246110952,56,25.16332519646097,6.614138950392809,5.158020264615167,3.8451209455048,40.671979578301325,0
2026-01-05 10:00:00,-17.2431140353048,76.9562471769789,99,28.60251754595352,7.812323638594398,7.145256417497075,4.165022799412167,47.77312339951597,0
2026-01-05 11:00:00,-15.479559036834853,66.26659467584257,109,26.382493225282147,6.9906471696904555,8.13372255044746,4.215667673423646,45.86667328525891,0
2026-01-05 12:00:00,-12.918463795033706,71.55638256820791,116,24.277186172204793,7.655382616357148,8.575701108847353,3.895402947917229,44.47963375202148,0
2026-01-05 13:00:00,-16.933780869372065,66.73566163771639,107,27.941648157663835,7.823857773451351,7.544222112371666,3.9999532728996647,47.075491116760844,0
2026-01-05 14:00:00,-13.139556347928854,72.53572833252808,106,24.59339993316533,7.680825144298248,8.057341368176244,3.6949735296523074,44.48595982977447,0
2026-01-05 15:00:00,-13.593185625980201,63.262654195562035,106,25.46105486655049,7.352783877003489,7.692284389507869,4.040377646653176,44.6297042979449,0
2026-01-05 16:00:00,-15.357042553395825,77.69074687535455,102,25.63255624062832,7.561120330670266,7.530491206912818,4.097647188019671,44.66622383908742,0
2026-01-05 17:00:00,-17.361501160264268,78.28890162640265,65,27.009289325867808,7.185379266963799,4.390062907199619,4.0956441778330985,42.786430729155946,0
2026-01-05 18:00:00,-15.505456378843233,86.07678324421371,50,23.910556894412306,6.769820344511424,4.113085415754445,3.5320313919013264,38.389490866330796,0
2026-01-05 19:00:00,-17.372347489506453,81.1165003541139,15,25.359247926775765,6.191328149454804,2.2124875362551517,3.4967910117029066,37.216021315154144,0
2026-01-05 20:00:00,-16.982526982653816,73.19940970205535,2,22.72045718231618,1.3921890810800086,1.7666053749183939,3.6296205202813443,29.435674996213066,0
2026-01-05 21:00:00,-18.246794552425783,81.59351647396625,9,24.30381573183457,1.1418930547433637,2.3464579534442,3.3932417450288064,31.431626292235897,0
2026-01-05 22:00:00,-16.405052426711254,66.91780603436237,0,24.274927036217946,1.5757122590681703,1.8698626462684382,3.625831822627696,31.778295672047943,0
2026-01-05 23:00:00,-20.25985484281387,72.42005551002389,0,25.525255188657113,0.7537551268645057,1.9285861260560635,3.69345038176057,31.39204588154922,0
2026-01-06 00:00:00,-22.070791876173196,81.55194909958055,11,28.64323204162496,1.9728008935708314,2.0967749339302233,3.4518068414070413,36.472248604528815,0
2026-01-06 01:00:00,-20.37572903805649,65.33229880205481,2,25.31261048268235,1.525563520672992,2.2211133336986775,3.627887805507271,32.69215752341294,0
2026-01-06 02:00:00,-20.42576286271849,78.09635743743556,9,26.00757674274526,1.1374007768207224,3.1091797995982158,3.4541683597477424,33.767498314868845,0
2026-01-06 03:00:00,-18.369878739573487,70.65582930196959,0,25.818649086591673,0.9987384535191219,1.641003800647893,3.8063138803407455,32.60261580362031,0
2026-01-06 04:00:00,-18.911157020661243,77.79121009641551,10,23.747332498589707,1.3523574570641075,2.051349324654858,3.670996913869029,30.158333971121433,0
2026-01-06 05:00:00,-19.16795015906924,70.90954447101835,4,23.58721106571492,1.381534825455192,1.711600679240107,3.519990395654945,30.40403431837876,0
2026-01-06 06:00:00,-16.562142310397235,77.96709555752906,5,22.784635998262868,1.57309189633171,2.1134605219387215,3.434278792955002,30.22609147492191,0
2026-01-06 07:00:00,-20.22652107567816,78.28585534876295,19,26.687080375471993,5.772793063194721,2.6084066006741478,3.7343724540295375,38.63049830820786,0
2026-01-06 08:00:00,-18.38733483114506,85.19269662464677,41,24.451773255398578,6.791104917721436,3.2763522141125554,3.9676903253153624,38.13843245428453,0
2026-01-06 09:00:00,-17.969069668001058,76.51720945561053,69,26.954699652690223,6.40122001163805,4.939461657396747,3.7602744136197215,42.46563793938982,0
2026-01-06 10:00:00,-16.212433890835296,70.54746858835767,87,26.50957701227559,7.403944829957581,7.04408556276035,3.882053300089213,44.40056277113231,0
2026-01-06 11:00:00,-17.1652499421633,74.39262232165878,112,29.12735715301628,8.42486937632561,8.53680731805552,3.9351788948937716,50.128875191136146,0
2026-01-06 12:00:00,-13.188911702640468,64.82626539487997,115,26.15095672794137,7.4738368387235266,8.844950314581089,4.293323885657823,47.018844853501655,0
2026-01-06 13:00:00,-14.296795418526667,76.15942009212763,111,26.10838153274369,7.338266774888918,8.00683699745072,3.7577039296548636,45.310338986050596,0
2026-01-06 14:00:00,-16.300127926125008,78.7641974224854,106,27.89138054527487,7.8852782848417915,7.1840925214207845,4.2168389834200335,47.318748482455845,0
2026-01-06 15:00:00,-15.645501271511572,89.54930217379058,96,26.5055138903686,8.113600207460411,6.882892732879268,3.927420286732931,45.36317221629755,0
2026-01-06 16:00:00,-13.735694771559622,69.57075513504329,94,24.528646923802814,7.705888407879863,6.298875564259068,3.9652577320200635,42.61434880093242,0
2026-01-06 17:00:00,-13.400068325897125,71.44328380237175,62,22.66635500738124,6.349383736091458,4.521548604706112,3.7969048025424232,37.15707500175782,0
2026-01-06 18:00:00,-12.155314709594453,68.66193488556654,46,21.844590048610314,6.1389050554338045,4.444868219753227,3.8199401322223223,36.10356734262101,0
2026-01-06 19:00:00,-11.440324375399207,72.85292548833675,19,20.908329038093843,6.276211251525297,3.087555197233158,3.566530186759034,33.84751211465432,0
2026-01-06 20:00:00,-16.595261188901297,77.73658909855367,2,23.475266213842435,0.7232651532464816,2.7912681000768096,3.766757470488152,30.371595971366112,0
2026-01-06 21:00:00,-19.887838687383482,77.59562994896655,5,34.978521606134684,1.2378402028669797,2.037607890716302,3.7848495564191156,42.183079284452546,1
2026-01-06 22:00:00,-22.674235902713715,86.52363242827347,3,39.533402063081155,1.2225982896434289,1.3539743351374796,3.4644886440334886,44.95427873836313,1
2026-01-06 23:00:00,-19.319521473638883,73.7877640827005,0,36.7930029068163,0.9285848712698014,1.7451358273102355,3.700120044830106,43.25754751656976,1
2026-01-07 00:00:00,-21.62999303599555,85.13953906434092,0,39.389914225050916,1.7351640028820845,1.6728933603989695,3.546525920965032,46.45871549701541,1
2026-01-07 01:00:00,-21.30375199503966,82.20880111812625,5,40.646309951199974,1.3966635217270023,1.8539457454406991,3.627745023509214,47.326034147764936,1
2026-01-07 02:00:00,-21.75746881912413,79.24592209494942,12,39.692370940152415,1.7400568075779617,2.6146873053636934,3.8767726346026414,47.61539615294899,1
2026-01-07 03:00:00,-20.83698915964205,76.73812202518866,12,25.417803411594214,1.6382036153950679,1.9134873619022876,3.5468948748077533,32.4143468331902,0
2026-01-07 04:00:00,-18.435826781629,91.38687663860996,0,22.87831602646364,1.0474742533175463,1.8588246447716827,3.738982415974438,29.68351665771445,0
2026-01-07 05:00:00,-19.42479543021829,72.66654466821124,0,25.45599011601651,1.0319434620312282,2.0932034695737656,3.6685687768428457,32.336130603311894,0
2026-01-07 06:00:00,-19.23658348368823,79.21503667457665,0,24.10194853295724,0.9958329871099304,2.4388819966043833,3.570895779082368,30.829676018531423,0
2026-01-07 07:00:00,-19.88338229838516,73.41122230233609,27,26.810831314792466,6.624385788375085,3.424669132066173,3.7631105351293237,40.64941704385753,0
2026-01-07 08:00:00,-20.063865266719866,88.76162344176772,50,28.144977976427572,6.572372187919848,5.019404202733674,3.8372617884975337,43.63950535263136,0
2026-01-07 09:00:00,-17.137761048288297,81.17427875901144,71,24.82964159522387,7.781761529712099,5.505246781862257,3.7102470031842967,41.88178943002341,0
2026-01-07 10:00:00,-15.558334597113603,70.59865167478834,91,26.291948113333056,7.276945743714663,6.668069376664349,3.872991423457047,43.863306827939226,0
2026-01-07 11:00:00,-11.736549673483742,74.87798221570019,115,25.506296738892043,8.045066275303961,8.731531168547038,3.9032121422561388,46.225032007558966,0
2026-01-07 12:00:00,-13.964348660973018,75.01943582338909,124,26.894553683588573,8.051821715783918,8.002787008766283,4.054507184276696,47.23310584538846,0
2026-01-07 13:00:00,-12.165506699971523,69.0243814531302,127,23.463890336455115,8.028222339964715,8.603586863989483,4.309755294410233,44.53969526461331,0
2026-01-07 14:00:00,-14.565706778239017,78.4732653870483,119,25.570188295543666,8.802321398362265,8.852800838026685,4.163154170243967,47.49133468090345,0
2026-01-07 15:00:00,-15.850568271619661,77.2237585503412,104,25.449185192939066,7.618330980505638,7.42499972836137,3.8011116383749597,44.70429818210701,0
2026-01-07 16:00:00,-15.826513843271954,76.16407766576967,95,26.56315623321537,7.503347586652651,6.896479085657935,3.938994846938102,44.94392553472375,0
2026-01-07 17:00:00,-15.974914836280321,74.72966785975626,74,25.826111903830984,6.999553240540439,5.750600547545069,3.9310437291378957,42.29683215331798,0
2026-01-07 18:00:00,-11.848505715582679,74.47270624228491,43,19.858819812685454,6.688364215491124,4.217718298681261,3.883613272045932,34.43883013753805,0
2026-01-07 19:00:00,-17.70739495754509,77.65687218711358,16,24.22962377831388,6.152542771430058,3.1687377288636585,3.5663849443122975,37.16129601715549,0
2026-01-07 20:00:00,-15.791472614370672,75.19816445892812,9,23.754629980607877,0.8702614042534935,2.710904183245446,3.450385226435366,30.426794951906096,0
2026-01-07 21:00:00,-19.657747121329226,73.89721484507153,12,25.579874123350248,1.1674705474783202,2.4651557586745323,3.639548564433838,32.77430327575451,0
2026-01-07 22:00:00,-17.383230138836243,86.20002004870214,0,23.839287016124906,1.3133902899743866,2.2915748553708584,3.6853544506547116,31.245650025032333,0
2026-01-07 23:00:00,-19.037361352495406,70.97550135428027,0,24.389674635072367,1.459445397297684,1.9538068334983814,3.6352269729949795,31.73094008955543,0
2026-01-08 00:00:00,-20.42691553809857,80.8860039668524,4,24.780458259237427,1.1804002145379182,2.406604075519374,3.4832983779187647,31.46475749039667,0
2026-01-08 01:00:00,-20.579578885276256,76.51323971014858,5,25.73751109434784,1.2106481767286235,1.6122337366581512,3.883192820522047,32.46835523299885,0
2026-01-08 02:00:00,-21.742681281064243,89.86429457749398,0,26.292429904005356,0.9736517248821532,2.5823487300448784,3.585177669015972,33.416548999593694,0
2026-01-08 03:00:00,-19.751959848326482,72.39307466290182,13,26.04334032829572,1.158145404314741,2.614095874365443,3.6810565410103027,33.506014573256834,0
2026-01-08 04:00:00,-20.93410302865914,74.28899770093236,5,26.51397969605867,0.8681494395411944,0.8382607937069839,3.5207048897416753,31.776486195445067,0
2026-01-08 05:00:00,-21.687945731391515,73.44705091897268,5,26.46269765953767,0.6451726910163672,2.8217872280612104,3.785976199754682,33.70771702909264,0
2026-01-08 06:00:00,-21.052036075177632,80.72981736208688,13,27.18110761527089,1.0881436640627122,2.517274719044798,3.737777033882661,34.87235526989407,0
2026-01-08 07:00:00,-17.7420093965655,68.06820309001228,15,24.15542571549937,6.48641850356918,2.4470277174818733,3.7071995143740852,37.10707063003169,0
2026-01-08 08:00:00,-14.44508706293654,70.96264432865581,44,22.402930840599403,6.543454070055988,3.9474426206657602,3.603251776503203,37.03290160496696,0
2026-01-08 09:00:00,-15.951689797900611,62.049572411299756,61,25.40862301831692,6.876893460707086,5.352775840840466,4.00810453399274,41.6437538039994,0
2026-01-08 10:00:00,-15.58122735322108,76.12844863968435,89,25.89321550837963,7.374080180099874,6.29522498647822,4.069535445946543,43.52938375603232,0
2026-01-08 11:00:00,-14.168764027357042,70.6252838679802,97,25.650428348410973,8.081647683041457,6.875392091798171,4.14024000963088,44.50576763083407,0
2026-01-08 12:00:00,-11.878250324687142,62.98034727992424,121,23.7528241096922,7.753066100314031,8.20620485328474,4.089554403653523,43.671789910781584,0
2026-01-08 13:00:00,-13.375851554503985,79.54554508372235,123,27.135630772501145,8.210968668436498,8.433488830333992,4.080770825421506,48.03950187988188,0
2026-01-08 14:00:00,-14.328118491251633,65.9000874781291,115,26.54371065585686,7.946036853250443,7.893156287620663,4.032686067737931,46.63272113658105,0
